Sex,Agemos,-2,-1.5,-1,-0.5,0,0.5,1,1.5,2
2,24,14.02403654,14.55609199,15.12980754,15.75026271,16.42339664,17.15619784,17.9569464,18.83552663,19.80383497
2,24.5,14.01026274,14.536809,15.10502277,15.72007713,16.38804056,17.11607973,17.9127201,18.78818443,19.75483804
2,25,13.99657029,14.51770722,15.08052813,15.69030259,16.35323296,17.0766712,17.8693992,18.74199554,19.70732166
2,25.5,13.98295909,14.49878701,15.05632389,15.6609386,16.3189719,17.03796814,17.82697689,18.69695038,19.66127457
2,26,13.96942974,14.48004901,15.03241023,15.63198435,16.28525495,16.99996593,17.78544599,18.65303942,19.61668637
2,26.5,13.95598258,14.46149371,15.00878732,15.6034391,16.25207985,16.96266015,17.7447995,18.61025317,19.57354652
2,27,13.94261797,14.44312162,14.98545536,15.57530217,16.21944439,16.92604645,17.70503043,18.56858212,19.53184437
2,27.5,13.92933584,14.42493305,14.96241453,15.54757304,16.18734669,16.89012086,17.66613215,18.52801684,19.49156896
2,28,13.91613744,14.40692881,14.93966484,15.5202505,16.1557838,16.85487827,17.62809716,18.48854793,19.45271095
2,28.5,13.90302207,14.38910893,14.91720658,15.49333444,16.12475448,16.82031539,17.59091932,18.45016589,19.41525831
2,29,13.88999026,14.37147391,14.89503982,15.46682403,16.09425642,16.78642786,17.55459169,18.41286133,19.37920076
2,29.5,13.8770422,14.35402408,14.87316464,15.44071862,16.06428762,16.75321165,17.51910766,18.37662493,19.34452763
2,30,13.864178,14.33675972,14.85158114,15.41501761,16.03484621,16.72066289,17.48446069,18.3414473,19.31122794
2,30.5,13.85139807,14.31968119,14.83028931,15.38972021,16.00593001,16.68877744,17.45064413,18.30731918,19.2792913
2,31,13.83870213,14.30278858,14.80928923,15.36482601,15.97753752,16.65755187,17.41765182,18.27423124,19.2487061
2,31.5,13.82609096,14.28608234,14.7885808,15.34033399,15.94966631,16.62698184,17.385477,18.24217431,19.21946245
2,32,13.81356386,14.26956234,14.76816409,15.31624397,15.92231529,16.59706443,17.35411395,18.21113909,19.1915479
2,32.5,13.80112167,14.25322899,14.74803892,15.29255481,15.89548197,16.56779532,17.32355601,18.18111653,19.16495269
2,33,13.78876432,14.23708236,14.72820521,15.26926597,15.86916474,16.5391711,17.29379717,18.15209744,19.13966518
2,33.5,13.77649193,14.22112251,14.70866278,15.24637666,15.84336179,16.51118826,17.26483142,18.12407282,19.11567434
2,34,13.76430472,14.20534957,14.68941147,15.22388616,15.8180713,16.48384325,17.23665272,18.09703357,19.09296878
2,34.5,13.7522028,14.18976353,14.670451,15.20179361,15.79329146,16.45713263,17.20925523,18.07097082,19.07153738
2,35,13.74018642,14.17436447,14.65178114,15.18009822,15.76902043,16.43105296,17.18263307,18.04587556,19.05136862
2,35.5,13.72825578,14.15915239,14.63340154,15.15879908,15.7452564,16.40560085,17.15678049,18.021739,19.03245117
2,36,13.71641113,14.14412727,14.61531185,15.13789529,15.7219975,16.38077291,17.13169177,17.99855229,19.01477347
2,36.5,13.70465271,14.12928907,14.59751165,15.11738585,15.69924188,16.35656584,17.10736134,17.97630677,18.99832413
2,37,13.69298086,14.11463777,14.58000051,15.09726979,15.67698763,16.33297627,17.08378358,17.9549937,18.98309141
2,37.5,13.68139588,14.1001733,14.56277793,15.07754602,15.65523282,16.31000091,17.06095302,17.93460451,18.96906377
2,38,13.66989816,14.08589559,14.54584337,15.05821344,15.63397552,16.28763646,17.03886419,17.91513062,18.95622943
2,38.5,13.65848809,14.07180455,14.52919626,15.03927087,15.61321371,16.26587962,17.01751173,17.89656362,18.94457675
2,39,13.64716614,14.05790012,14.51283598,15.02071711,15.59294537,16.24472708,16.99689026,17.87889502,18.93409384
2,39.5,13.63593276,14.04418217,14.49676187,15.00255088,15.57316843,16.22417557,16.97699454,17.8621166,18.92476904
2,40,13.62478851,14.03065062,14.48097323,14.98477085,15.55388076,16.20422175,16.95781929,17.84621999,18.91659034
2,40.5,13.61373394,14.01730535,14.46546933,14.96737564,15.53508019,16.18486233,16.93935934,17.83119709,18.90954602
2,41,13.6027695,14.00414619,14.4502494,14.95036391,15.51676467,16.16609412,16.92160965,17.81703971,18.90362371
2,41.5,13.59189639,13.99117328,14.43531261,14.93373387,15.49893145,16.14791324,16.90456465,17.80373985,18.89881262
